Province_State,Admin2,Population,Lat,Long
Kentucky,Greenup,35098,38.54332505,-82.9215658
Kentucky,Hancock,8722,37.83766422,-86.78280584
Kentucky,Hardin,110958,37.6976111,-85.96319251
Kentucky,Harlan,26010,36.85699301,-83.21899516
Kentucky,Harrison,18886,38.44188174,-84.32869741
Kentucky,Hart,19035,37.29943898,-85.88461055
Kentucky,Henderson,45210,37.79344553,-87.57392021
Kentucky,Henry,16126,38.44942688,-85.11587507
Kentucky,Hickman,4380,36.67948079999999,-88.97875928
Kentucky,Hopkins,44686,37.30939025,-87.54670406
Kentucky,Jackson,13329,37.41866422,-83.99825483
Kentucky,Jefferson,766757,38.18664655,-85.65931031
Kentucky,Jessamine,54115,37.87119786,-84.58252003
Kentucky,Johnson,22188,37.85106355,-82.8264322
Kentucky,Kenton,166998,38.93950319,-84.53241199
Kentucky,Knott,14806,37.35388197,-82.94981134
Kentucky,Knox,31145,36.89225732,-83.85403396
Kentucky,Larue,14398,37.54567114,-85.70138352
Kentucky,Laurel,60813,37.10975748,-84.11321779
Kentucky,Lawrence,15317,38.07136018,-82.72882223
Kentucky,Lee,7403,37.59645942,-83.71513901
Kentucky,Leslie,9877,37.09246661,-83.37999606
Kentucky,Letcher,21553,37.12306748,-82.85346474
Kentucky,Lewis,13275,38.53184419,-83.37735618
Kentucky,Lincoln,24549,37.45475628,-84.6565327
Kentucky,Livingston,9194,37.21137452,-88.34797529
Kentucky,Logan,27102,36.85949479,-86.877635
Kentucky,Lyon,8210,37.02080035,-88.07886257
Kentucky,Madison,92987,37.71659336,-84.27220275
Kentucky,Magoffin,12161,37.70820545,-83.0657714
Kentucky,Marion,19273,37.55218078,-85.26898542
Kentucky,Marshall,31100,36.88007070000001,-88.32803576
Kentucky,Martin,11195,37.79990579,-82.51247478
Kentucky,Mason,17070,38.59471935,-83.82151043
Kentucky,McCracken,65418,37.05350953,-88.70445755
Kentucky,McCreary,17231,36.73874143,-84.48102924
Kentucky,McLean,9207,37.5301951,-87.26803443
Kentucky,Meade,28572,37.96163597,-86.21028219
Kentucky,Menifee,6489,37.94090733,-83.59985712
Kentucky,Mercer,21933,37.81474237,-84.87488475
Kentucky,Metcalfe,10071,36.99459295,-85.63123699
Kentucky,Monroe,10650,36.71225341,-85.71596443
Kentucky,Montgomery,28157,38.03253032,-83.9145241
Kentucky,Morgan,13309,37.92465657,-83.25558245
Kentucky,Muhlenberg,30622,37.21425819,-87.14632053
Kentucky,Nelson,46233,37.80335779,-85.4657193
Kentucky,Nicholas,7269,38.33342292,-84.01889177
Kentucky,Ohio,23994,37.47751843,-86.85368087
Kentucky,Oldham,66799,38.39791089,-85.448222
Kentucky,Out of KY,0,0.0,0.0
Kentucky,Owen,10901,38.51679143,-84.82404619
Kentucky,Owsley,4415,37.42823949,-83.68811419
Kentucky,Pendleton,14590,38.69607718,-84.35599463
Kentucky,Perry,25758,37.25023553,-83.22922731
Kentucky,Pike,57876,37.47088263,-82.39487445
Kentucky,Powell,12359,37.83218794,-83.82553961
Kentucky,Pulaski,64979,37.10466131,-84.57629079
Kentucky,Robertson,2108,38.51923469,-84.05055616
Kentucky,Rockcastle,16695,37.36642393,-84.31176452
Kentucky,Rowan,24460,38.19484205,-83.42088935
Kentucky,Russell,17923,36.99308373,-85.06070117
Kentucky,Scott,57004,38.29622293,-84.5816631
Kentucky,Shelby,49024,38.21476019,-85.194223
Kentucky,Simpson,18572,36.74058474,-86.58047435
Kentucky,Spencer,19351,38.03223971,-85.32749335
Kentucky,Taylor,25769,37.3677562,-85.3329931
Kentucky,Todd,12294,36.8381152,-87.17878374
Kentucky,Trigg,14651,36.80767017,-87.87333656
Kentucky,Trimble,8471,38.61056487,-85.33775972
Kentucky,Unassigned,0,0.0,0.0
Kentucky,Union,14381,37.66166713,-87.94300009
Kentucky,Warren,132896,36.99903045,-86.42672751
Kentucky,Washington,12095,37.75599461,-85.17407732
Kentucky,Wayne,20333,36.80310688,-84.8251971
Kentucky,Webster,12942,37.52168356,-87.67989953
Kentucky,Whitley,36264,36.75700531,-84.14541217
Kentucky,Wolfe,7157,37.73941626,-83.49303612
Kentucky,Woodford,26734,38.04178222,-84.7417556
Louisiana,Acadia,62045,30.2950649,-92.41419698
Louisiana,Allen,25627,30.65385745,-92.82442028
Louisiana,Ascension,126604,30.20406249,-90.91328409999998
Louisiana,Assumption,21891,29.89946234,-91.06461642
Louisiana,Avoyelles,40144,31.07796211,-92.00079449
Louisiana,Beauregard,37497,30.64836518,-93.34173616
Louisiana,Bienville,13241,32.34569994,-93.05398492
Louisiana,Bossier,127039,32.67932307,-93.60460152
Louisiana,Caddo,240204,32.57991587,-93.88375652
Louisiana,Calcasieu,203436,30.22931235,-93.35400434
Louisiana,Caldwell,9918,32.0902519,-92.11752148
Louisiana,Cameron,6973,29.87592238,-93.19310676
Louisiana,Catahoula,9494,31.66778967,-91.84526385
Louisiana,Claiborne,15670,32.82308512,-92.99526883
Louisiana,Concordia,19259,31.44817835,-91.63814433
Louisiana,De Soto,27463,32.05457447,-93.74130302
Louisiana,East Baton Rouge,440059,30.53842039,-91.09777565
Louisiana,East Carroll,6861,32.73926954,-91.23425694
Louisiana,East Feliciana,19135,30.84425359,-91.04976723
Louisiana,Evangeline,33395,30.72985248,-92.39915924
Louisiana,Franklin,20015,32.13675181,-91.67589857
Louisiana,Grant,22389,31.59882456,-92.56124347
Louisiana,Iberia,69830,29.86803617,-91.75871777
Louisiana,Iberville,32511,30.25734305,-91.3499598
Louisiana,Jackson,15744,32.30251776,-92.55692092
Louisiana,Jefferson,432493,29.74075478,-90.11115756
Louisiana,Jefferson Davis,31368,30.26896765,-92.81210004
Louisiana,LaSalle,14892,31.67884782,-92.15907765
Louisiana,Lafayette,244390,30.2049055,-92.06959876
Louisiana,Lafourche,97614,29.52470226,-90.40976986
Louisiana,Lincoln,46742,32.6003154,-92.6659741
Louisiana,Livingston,140789,30.44143993,-90.73061664
Louisiana,Madison,10951,32.36918118,-91.23973355
Louisiana,Morehouse,24874,32.81686191,-91.80421614
Louisiana,Natchitoches,38158,31.72321584,-93.09816516
Louisiana,Orleans,390144,30.06971951,-89.92660315
Louisiana,Ouachita,153279,32.47645559,-92.15704172
Louisiana,Out of LA,0,0.0,0.0
Louisiana,Plaquemines,23197,29.42245447,-89.60322085
Louisiana,Pointe Coupee,21730,30.71409502,-91.60209535
Louisiana,Rapides,129648,31.19778499,-92.52997303
Louisiana,Red River,8442,32.09530039,-93.34213308
Louisiana,Richland,20122,32.41391005,-91.76634876
Louisiana,Sabine,23884,31.56388699,-93.55433981
Louisiana,St. Bernard,47244,29.87761636,-89.51887093
Louisiana,St. Charles,53100,29.90709658,-90.35555967
Louisiana,St. Helena,10132,30.82210324,-90.71013176
Louisiana,St. James,21096,30.02531716,-90.80212061
Louisiana,St. John the Baptist,42837,30.12597499,-90.4753503
Louisiana,St. Landry,82124,30.59724262,-92.00135806
Louisiana,St. Martin,53431,30.13112107,-91.61403569
Louisiana,St. Mary,49348,29.69262097,-91.44702164
Louisiana,St. Tammany,260419,30.40942847,-89.95642711
Louisiana,Tangipahoa,134758,30.62888673,-90.40664996
Louisiana,Tensas,4334,32.00760749,-91.32915234
Louisiana,Terrebonne,110461,29.37343766,-90.82626855
Louisiana,Unassigned,0,0.0,0.0
Louisiana,Union,22108,32.83121059,-92.3749373
Louisiana,Vermilion,59511,29.83517605,-92.30292538
Louisiana,Vernon,47429,31.10884837,-93.18153838
Louisiana,Washington,46194,30.85288548,-90.03866652
Louisiana,Webster,38340,32.70847669,-93.33121835
Louisiana,West Baton Rouge,26465,30.46058217,-91.30989571
Louisiana,West Carroll,10830,32.78550125,-91.461201
Louisiana,West Feliciana,15568,30.87882871,-91.4148538
Louisiana,Winn,13904,31.94449367,-92.63789413
Maine,Androscoggin,108277,44.1664747,-70.20380627
Maine,Aroostook,67055,46.65926321,-68.59841248
Maine,Cumberland,295003,43.8370751,-70.37226999
Maine,Franklin,30199,44.97330019,-70.44381045
Maine,Hancock,54987,44.59816444,-68.38401854
Maine,Kennebec,122302,44.40759555,-69.76738544
Maine,Knox,39772,44.11486325,-69.10529169
Maine,Lincoln,34634,44.05996956,-69.54227124
Maine,Out of ME,0,0.0,0.0
Maine,Oxford,57975,44.49952995,-70.75682123
Maine,Penobscot,152148,45.40194593,-68.65020455
Maine,Piscataquis,16785,45.83839062,-69.2860223
Maine,Sagadahoc,35856,43.95415864,-69.85074999
Maine,Somerset,50484,45.51229767,-69.95995554
Maine,Unassigned,0,0.0,0.0
Maine,Waldo,39715,44.4858305,-69.12061935
Maine,Washington,31379,45.01607142,-67.62813524
Maine,York,207641,43.47808377,-70.71052375
Maryland,Allegany,70416,39.62357628,-78.69280486
Maryland,Anne Arundel,579234,39.00670238,-76.60329337
Maryland,Baltimore,827370,39.45784712,-76.62911955
Maryland,Baltimore City,593490,39.30211911,-76.61151012
Maryland,Calvert,92525,38.53961642,-76.56820632
Maryland,Caroline,33406,38.87172293,-75.82904158
Maryland,Carroll,168447,39.56453592,-77.02373735
Maryland,Cecil,102855,39.56647682,-75.94627411
Maryland,Charles,163257,38.51092331,-76.98580666
Maryland,Dorchester,31929,38.45413522,-76.02752426
Maryland,Frederick,259547,39.47296601,-77.39999394
Maryland,Garrett,29014,39.52786077,-79.27355126
Maryland,Harford,255441,39.55010644,-76.30775940000002
Maryland,Howard,325690,39.25305293,-76.93126208
Maryland,Kent,19422,39.24976208,-76.04741541
Maryland,Montgomery,1050688,39.13676329,-77.20358245
Maryland,Out of MD,0,0.0,0.0
Maryland,Prince George's,909327,38.83070039,-76.8496441
Maryland,Queen Anne's,50381,39.06198912,-76.03530977
Maryland,Somerset,25616,38.1163542,-75.75118623
Maryland,St. Mary's,113510,38.30058422,-76.60629279999998
Maryland,Talbot,37181,38.76618159,-76.10882561
Maryland,Unassigned,0,0.0,0.0
Maryland,Washington,151049,39.60835778,-77.82002295
Maryland,Wicomico,103609,38.37301947,-75.62705831
Maryland,Worcester,52276,38.21274277,-75.33200012
Massachusetts,Barnstable,212990,41.72980578,-70.28854339
Massachusetts,Berkshire,124944,42.37428441,-73.20524838
Massachusetts,Bristol,565217,41.79228404,-71.10872211
Massachusetts,Dukes,17332,41.40674725,-70.68763497
Massachusetts,Dukes and Nantucket,0,41.40674725,-70.68763497
Massachusetts,Essex,789034,42.6687626,-70.94687179
Massachusetts,Franklin,70180,42.58119713,-72.58602547
Massachusetts,Hampden,466372,42.13440424,-72.63235561
Massachusetts,Hampshire,160830,42.33997957,-72.65898478
Massachusetts,Middlesex,1611699,42.48607732,-71.39049229
Massachusetts,Nantucket,11399,41.2942019,-70.08774729
Massachusetts,Norfolk,706775,42.16073095,-71.20530408
Massachusetts,Out of MA,0,0.0,0.0
Massachusetts,Plymouth,521202,41.94070556,-70.80802823
Massachusetts,Suffolk,803907,42.3279514,-71.07850442
Massachusetts,Unassigned,0,0.0,0.0
Massachusetts,Worcester,830622,42.35026951,-71.90493363
Michigan,Alcona,10405,44.6846864,-83.59507875
Michigan,Alger,9108,46.41292944,-86.60260122
Michigan,Allegan,118081,42.59147037,-85.89102866
Michigan,Alpena,28405,45.03477666,-83.62212411
Michigan,Antrim,23324,44.99690221,-85.15503082
Michigan,Arenac,14883,44.0636262,-83.89277559
Michigan,Baraga,8209,46.6720582,-88.36363591
Michigan,Barry,61550,42.59513984,-85.30834519
Michigan,Bay,103126,43.70639106,-83.98731479
Michigan,Benzie,17766,44.63899297,-86.01608482
Michigan,Berrien,153401,41.95447397,-86.41313079999998
Michigan,Branch,43517,41.91600556,-85.05929476
Michigan,Calhoun,134159,42.24633834,-85.00493569
Michigan,Cass,51787,41.91522292,-85.99405727
Michigan,Charlevoix,26143,45.37790017,-85.19614053
Michigan,Cheboygan,25276,45.44787015,-84.50122149
Michigan,Chippewa,37349,46.29552653,-84.54353449
Michigan,Clare,30950,43.98794227,-84.84819859999998
Michigan,Clinton,79595,42.94400871,-84.60145248
Michigan,Crawford,14029,44.68255561,-84.61006219
Michigan,Delta,35784,45.90484910000001,-86.9080745
Michigan,Dickinson,25239,46.00999672,-87.86961634
Michigan,Eaton,110268,42.59599185,-84.83740035
Michigan,Emmet,33415,45.52625509,-84.89083249
Michigan,Federal Correctional Institution (FCI),0,0.0,0.0
Michigan,Genesee,405813,43.02244215,-83.70589709
Michigan,Gladwin,25449,43.98901072,-84.38774817
Michigan,Gogebic,13975,46.40862701,-89.69377193
Michigan,Grand Traverse,93088,44.69565625,-85.55585247
Michigan,Gratiot,40711,43.29265605,-84.60505416
Michigan,Hillsdale,45605,41.88753639,-84.59312019
Michigan,Houghton,35684,46.89988536,-88.68495385
Michigan,Huron,30981,43.83353985,-83.04078453
Michigan,Ingham,292406,42.59716886,-84.37472069
Michigan,Ionia,64697,42.94502238,-85.07413319
Michigan,Iosco,25127,44.35486835,-83.63484895
Michigan,Iron,11066,46.20974132,-88.53136251
Michigan,Isabella,69872,43.64060976,-84.84664923
Michigan,Jackson,158510,42.24807035,-84.42258681
Michigan,Kalamazoo,265066,42.24542231,-85.53038622
Michigan,Kalkaska,18038,44.68512729,-85.09085699
Michigan,Kent,656955,43.03197711,-85.54934642
Michigan,Keweenaw,2116,47.63197653,-88.41434263
Michigan,Lake,11853,43.99050893,-85.802173
Michigan,Lapeer,87607,43.09052506,-83.22153148
Michigan,Leelanau,21761,44.94430054,-85.80150326
Michigan,Lenawee,98451,41.89475156,-84.06603727
Michigan,Livingston,191995,42.60302282,-83.91297209
Michigan,Luce,6229,46.47227431,-85.54471223
Michigan,Mackinac,10799,46.07028979,-85.04980537
Michigan,Macomb,873972,42.69158356,-82.92752801
Michigan,Manistee,24558,44.33352407,-86.05626916
Michigan,Marquette,66699,46.4338914,-87.64043701
Michigan,Mason,29144,43.99509218,-86.24988902
Michigan,Mecosta,43453,43.64064262,-85.32463223
Michigan,Menominee,22780,45.58038692,-87.55370409
Michigan,Michigan Department of Corrections (MDOC),0,0.0,0.0
Michigan,Midland,83156,43.64330771,-84.38804374
Michigan,Missaukee,15118,44.33772443,-85.09256478
Michigan,Monroe,150500,41.92734151,-83.53749864
Michigan,Montcalm,63888,43.31082541,-85.15252824
Michigan,Montmorency,9328,45.0275929,-84.12696227
Michigan,Muskegon,173566,43.29123859,-86.15176712
Michigan,Newaygo,48980,43.554374,-85.80070107
Michigan,Oakland,1257584,42.66090111,-83.38595416
Michigan,Oceana,26467,43.64124435,-86.26726673
Michigan,Ogemaw,20997,44.33481032,-84.12725175
Michigan,Ontonagon,5720,46.665226200000006,-89.31390481
Michigan,Osceola,23460,43.98992088,-85.32566756
Michigan,Oscoda,8241,44.68192279,-84.12939244
Michigan,Otsego,24668,45.02085831,-84.59898295
Michigan,Ottawa,291830,42.95996803,-85.9969107
Michigan,Out of MI,0,0.0,0.0
Michigan,Presque Isle,12592,45.34018577,-83.91498656
Michigan,Roscommon,24019,44.33473082,-84.61067651
Michigan,Saginaw,190539,43.33433923,-84.05131209999998
Michigan,Sanilac,41170,43.42406072,-82.82055898
Michigan,Schoolcraft,8094,46.19235734,-86.19972234
Michigan,Shiawassee,68122,42.95392800000001,-84.14585902
Michigan,St. Clair,159128,42.92655373,-82.67937954
Michigan,St. Joseph,60964,41.91441767,-85.52797979
Michigan,Tuscola,52245,43.46606813,-83.41897025
Michigan,Unassigned,0,0.0,0.0
Michigan,Van Buren,75677,42.25190229,-86.01939087
Michigan,Washtenaw,367601,42.253105,-83.83853204
Michigan,Wayne,1749343,42.28098405,-83.281255
Michigan,Wexford,33631,44.33853602,-85.57712739
Minnesota,Aitkin,15886,46.60962049,-93.4116826
Minnesota,Anoka,356921,45.27476015,-93.24604565
Minnesota,Becker,34423,46.93479392,-95.67158144
Minnesota,Beltrami,47188,47.97373527,-94.93732139
Minnesota,Benton,40889,45.69804958,-93.99514135
Minnesota,Big Stone,4991,45.42712824,-96.41403739
Minnesota,Blue Earth,67653,44.03554215,-94.06699781
Minnesota,Brown,25008,44.24205652,-94.72562874
Minnesota,Carlton,35871,46.59180601,-92.67601019
Minnesota,Carver,105089,44.82017001,-93.8009918
Minnesota,Cass,29779,46.95043611,-94.32603968
Minnesota,Chippewa,11800,45.02343421,-95.56403693
Minnesota,Chisago,56579,45.5021011,-92.90861945
Minnesota,Clay,64222,46.89289518,-96.48761922
Minnesota,Clearwater,8818,47.57992111,-95.37790562
Minnesota,Cook,5463,47.90504893,-90.52629546
Minnesota,Cottonwood,11196,44.00715262,-95.18138802
Minnesota,Crow Wing,65055,46.48096553,-94.06755609
Minnesota,Dakota,429021,44.67172617,-93.06299363
Minnesota,Dodge,20934,44.02238415,-92.86244324
Minnesota,Douglas,38141,45.93348491,-95.45335469
Minnesota,Faribault,13653,43.67381499,-93.94787458
Minnesota,Fillmore,21067,43.67394126,-92.08980382
Minnesota,Freeborn,30281,43.67385583,-93.34884422
Minnesota,Goodhue,46340,44.40849741,-92.7234195
Minnesota,Grant,5972,45.93424769,-96.01139609
Minnesota,Hennepin,1265843,45.00761521,-93.47694895
Minnesota,Houston,18600,43.67129565,-91.49143057
Minnesota,Hubbard,21491,47.10778564,-94.91693868
Minnesota,Isanti,40596,45.56181234,-93.29487636
Minnesota,Itasca,45130,47.51009045,-93.63092229
Minnesota,Jackson,9846,43.67423373,-95.15398258
Minnesota,Kanabec,16337,45.9459309,-93.29275192
Minnesota,Kandiyohi,43199,45.1526059,-95.00586446
Minnesota,Kittson,4298,48.77754106,-96.78317184
Minnesota,Koochiching,12229,48.24539665,-93.78352843
Minnesota,Lac qui Parle,6623,44.9973857,-96.17488219
Minnesota,Lake,10641,47.64270764,-91.44557998
Minnesota,Lake of the Woods,3740,48.77217001,-94.90274472
Minnesota,Le Sueur,28887,44.37136597,-93.72844721
Minnesota,Lincoln,5639,44.41311883,-96.26688165
Minnesota,Lyon,25474,44.41327865,-95.83806103
Minnesota,Mahnomen,5527,47.32557075,-95.80921485
Minnesota,Marshall,9336,48.35825983,-96.37017407
Minnesota,Martin,19683,43.67429718,-94.55099908
Minnesota,McLeod,35893,44.82367677,-94.27287017
Minnesota,Meeker,23222,45.12328869,-94.52839455
Minnesota,Mille Lacs,26277,45.93705297,-93.63236823
Minnesota,Morrison,33386,46.01265363,-94.27341528
Minnesota,Mower,40062,43.67142874,-92.75234549
Minnesota,Murray,8194,44.02216709,-95.76328482
Minnesota,Nicollet,34274,44.35291112,-94.24710352
Minnesota,Nobles,21629,43.67434621,-95.75329576
Minnesota,Norman,6375,47.32628443,-96.45620947
Minnesota,Olmsted,158293,44.00374114,-92.40209944
Minnesota,Otter Tail,58746,46.40846929,-95.70835255
Minnesota,Out of MN,0,0.0,0.0
Minnesota,Pennington,14119,48.06642577,-96.0370814
Minnesota,Pine,29579,46.12105238,-92.74070188
Minnesota,Pipestone,9126,44.02301619,-96.25841142
Minnesota,Polk,31364,47.77372465,-96.40134647
Minnesota,Pope,11249,45.58606667,-95.44451209
Minnesota,Ramsey,550321,45.01625271,-93.09872295
Minnesota,Red Lake,4055,47.87197525,-96.09561104
Minnesota,Redwood,15170,44.40555844,-95.25207021
Minnesota,Renville,14548,44.72836381,-94.94553734
Minnesota,Rice,66972,44.3543376,-93.29658715
Minnesota,Rock,9315,43.67482683,-96.25296832
Minnesota,Roseau,15165,48.77501878,-95.81079919
Minnesota,Scott,149013,44.6490231,-93.53340251
Minnesota,Sherburne,97238,45.44447208,-93.77617511
Minnesota,Sibley,14865,44.5796592,-94.23164924
Minnesota,St. Louis,199070,47.6048407,-92.46879855
Minnesota,Stearns,161075,45.55192576,-94.61078221
Minnesota,Steele,36649,44.02240351,-93.22627088
Minnesota,Stevens,9805,45.58613007,-96.00163705
Minnesota,Swift,9266,45.2829032,-95.68264092
Minnesota,Todd,24664,46.06996226,-94.89785296
Minnesota,Traverse,3259,45.77298854,-96.47062949
Minnesota,Unassigned,0,0.0,0.0
Minnesota,Wabasha,21627,44.28424356,-92.23121312
Minnesota,Wadena,13682,46.58589171,-94.96968506
Minnesota,Waseca,18612,44.02211116,-93.58720034
Minnesota,Washington,262440,45.03864533,-92.88429635
Minnesota,Watonwan,10897,43.97823903,-94.61413846
Minnesota,Wilkin,6207,46.35721532,-96.4684375
Minnesota,Winona,50484,43.98772283,-91.78081305
Minnesota,Wright,138377,45.17297924,-93.96234781
Minnesota,Yellow Medicine,9709,44.71710183,-95.86842453
Mississippi,Adams,30693,31.47669768,-91.35326037
Mississippi,Alcorn,36953,34.88084463,-88.57996173
Mississippi,Amite,12297,31.17467303,-90.80501621
Mississippi,Attala,18174,33.08658803,-89.57838564
Mississippi,Benton,8259,34.81681228,-89.18945516
Mississippi,Bolivar,30628,33.79696941,-90.87372121
Mississippi,Calhoun,14361,33.93683395,-89.33686647
Mississippi,Carroll,9947,33.44834567,-89.91994479
Mississippi,Chickasaw,17103,33.91983202,-88.9481545
Mississippi,Choctaw,8210,33.34598242,-89.24809382
Mississippi,Claiborne,8988,31.97061673,-90.90702196
Mississippi,Clarke,15541,32.04158545,-88.68896219999998
Mississippi,Clay,19316,33.65358105,-88.77784255
Mississippi,Coahoma,22124,34.22772299,-90.60415045
Mississippi,Copiah,28065,31.86977774,-90.44565118
Mississippi,Covington,18636,31.63225413,-89.55389939
Mississippi,DeSoto,184945,34.87625235,-89.99091418
Mississippi,Forrest,74897,31.18961454,-89.25832496
Mississippi,Franklin,7713,31.47786634,-90.89672989
Mississippi,George,24500,30.86259065,-88.64436789
Mississippi,Greene,13586,31.21444233,-88.63922281
Mississippi,Grenada,20758,33.77036166,-89.80245083
Mississippi,Hancock,47632,30.41830223,-89.48851033
Mississippi,Harrison,208080,30.51359752,-89.12467576
Mississippi,Hinds,231840,32.2656285,-90.44435448
Mississippi,Holmes,17010,33.12345854,-90.08923538
Mississippi,Humphreys,8064,33.12825718,-90.52252707
Mississippi,Issaquena,1327,32.72531359,-90.97392828
Mississippi,Itawamba,23390,34.27993475,-88.3606733
Mississippi,Jackson,143617,30.54020656,-88.64184064
Mississippi,Jasper,16383,32.01922104,-89.11786866
Mississippi,Jefferson,6990,31.73397872,-91.03764977
Mississippi,Jefferson Davis,11128,31.56884708,-89.82670990000004
Mississippi,Jones,68098,31.62257767,-89.16896899999998
Mississippi,Kemper,9742,32.75462946,-88.64105766
Mississippi,Lafayette,54019,34.35687874,-89.48490961
Mississippi,Lamar,63343,31.20572971,-89.5077704
Mississippi,Lauderdale,74125,32.40419769,-88.66229662
Mississippi,Lawrence,12586,31.55147224,-90.10841127
Mississippi,Leake,22786,32.7536828,-89.52402044
Mississippi,Lee,85436,34.291877500000005,-88.68149954
Mississippi,Leflore,28183,33.55545125,-90.29900733
Mississippi,Lincoln,34153,31.53288662,-90.45391915
Mississippi,Lowndes,58595,33.47386518,-88.44191529999998
Mississippi,Madison,106272,32.63389156,-90.03513564
Mississippi,Marion,24573,31.23132643,-89.8209217
Mississippi,Marshall,35294,34.76216286,-89.50299462
Mississippi,Monroe,35252,33.89236763,-88.4808438
Mississippi,Montgomery,9775,33.49419589,-89.61729103
Mississippi,Neshoba,29118,32.75339664,-89.11726492
Mississippi,Newton,21018,32.40021118,-89.11843336
Mississippi,Noxubee,10417,33.11009499,-88.56949061
Mississippi,Oktibbeha,49587,33.42491685,-88.87905132
Mississippi,Out of MS,0,0.0,0.0
Mississippi,Panola,34192,34.36398677,-89.95064249
Mississippi,Pearl River,55535,30.77090935,-89.58677275
Mississippi,Perry,11973,31.17161885,-88.99281835
Mississippi,Pike,39288,31.17507789,-90.40392572
Mississippi,Pontotoc,32174,34.226046000000004,-89.03636807
Mississippi,Prentiss,25126,34.61810501,-88.51986294
Mississippi,Quitman,6792,34.25157572,-90.28908
Mississippi,Rankin,155271,32.26469147,-89.94537876
Mississippi,Scott,28124,32.406704100000006,-89.53789439
Mississippi,Sharkey,4321,32.88149103,-90.8159538
Mississippi,Simpson,26658,31.91282117,-89.91716179
Mississippi,Smith,15916,32.01744532,-89.50644846
Mississippi,Stone,18336,30.79187949,-89.11547539
Mississippi,Sunflower,25110,33.60192578,-90.58882684
Mississippi,Tallahatchie,13809,33.95339918,-90.1729398
Mississippi,Tate,28321,34.65133709,-89.94485778
Mississippi,Tippah,22015,34.76872156,-88.90988194
Mississippi,Tishomingo,19383,34.74023475,-88.23917219
Mississippi,Tunica,9632,34.64967704,-90.37481167
Mississippi,Unassigned,0,0.0,0.0
Mississippi,Union,28815,34.49162015,-89.00776006
Mississippi,Walthall,14286,31.14971548,-90.10446654
Mississippi,Warren,45381,32.35810271,-90.83352619
Mississippi,Washington,43909,33.28392041,-90.94196237
Mississippi,Wayne,20183,31.64135687,-88.69573913
Mississippi,Webster,9689,33.61300486,-89.28392912
Mississippi,Wilkinson,8630,31.16078225,-91.31018819
Mississippi,Winston,17955,33.08747908,-89.03391385
Mississippi,Yalobusha,12108,34.02824175,-89.70762049999998
Mississippi,Yazoo,29690,32.77890365,-90.39656148
Missouri,Adair,25343,40.19058551,-92.60078167
Missouri,Andrew,17712,39.98492163,-94.80163024
Missouri,Atchison,5143,40.43238737,-95.42970639
Missouri,Audrain,25388,39.215877,-91.84242683
Missouri,Barry,35789,36.70978521,-93.82919888
Missouri,Barton,11754,37.50207671,-94.34757022
Missouri,Bates,16172,38.25271289,-94.34113157
Missouri,Benton,19443,38.29503305,-93.28756116
Missouri,Bollinger,12133,37.32449052,-90.02725304
Missouri,Boone,180463,38.99186229,-92.30723575
Missouri,Buchanan,87364,39.65816401,-94.80138942
Missouri,Butler,42478,36.71462476,-90.40421163
Missouri,Caldwell,9020,39.65620858,-93.98308093
Missouri,Callaway,44743,38.83674754,-91.92186505
Missouri,Camden,46305,38.02199522,-92.76083747
Missouri,Cape Girardeau,78871,37.38489388,-89.6843587
Missouri,Carroll,8679,39.42762566,-93.50626255
Missouri,Carter,5982,36.94160441,-90.96051322
Missouri,Cass,105780,38.64789422,-94.353399
Missouri,Cedar,14349,37.72391475,-93.85445441
Missouri,Chariton,7426,39.51499357,-92.9629191
Missouri,Christian,88595,36.9711783,-93.18537118
Missouri,Clark,6797,40.41040752,-91.73661677
Missouri,Clay,249948,39.31132056,-94.41850862
Missouri,Clinton,20387,39.6013098,-94.40465394
Missouri,Cole,76745,38.50455671,-92.27860244
Missouri,Cooper,17709,38.844478,-92.80896081
Missouri,Crawford,23920,37.97663738,-91.30528104
Missouri,Dade,7561,37.431814,-93.8503345
Missouri,Dallas,16878,37.6811355,-93.02127031
Missouri,Daviess,8278,39.96145298,-93.98519678
Missouri,DeKalb,12547,39.89201062,-94.40476508
Missouri,Dent,15573,37.60663134,-91.50790473
Missouri,Douglas,13185,36.9325593,-92.49905109
Missouri,Dunklin,29131,36.27167174,-90.09122243
Missouri,Franklin,103967,38.41127108,-91.07522826
Missouri,Gasconade,14706,38.43947277,-91.50847147
Missouri,Gentry,6571,40.21097916,-94.40944419
Missouri,Greene,293086,37.2575872,-93.34230916
Missouri,Grundy,9850,40.11406587,-93.56509276
Missouri,Harrison,8352,40.35570088,-93.99222144
Missouri,Henry,21824,38.38482826,-93.79293734
Missouri,Hickory,9544,37.94163617,-93.3203037
Missouri,Holt,4403,40.09799248,-95.2163888
Missouri,Howard,10001,39.1435761,-92.69756691
Missouri,Howell,40117,36.77383887,-91.88683935
Missouri,Iron,10125,37.55487945,-90.7735296
Missouri,Jackson,703011,39.01002188,-94.34724536
Missouri,Jasper,121328,37.20351921,-94.34050458
Missouri,Jefferson,225081,38.25926778,-90.53870896
Missouri,Johnson,54062,38.74719601,-93.80691168
Missouri,Kansas City,488943,39.0997,-94.5786
Missouri,Knox,3959,40.12699751,-92.14780832
Missouri,Laclede,35723,37.65896829,-92.5888493
Missouri,Lafayette,32708,39.06986886,-93.78076396
